timestamp,world_index,world_index_corrected,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
34.139848,0,0,1.000000,0.429783,0.639741,104.611071,3d c++,275.061013,172.924466,85.121792,104.611071,59.911015,4.157401,0.962239,23.000000,1.013759,2.296974,35.182974,12.000000,-1.820828,-2.727918,24.660827,-0.236216,-0.418741,-0.876846,2.078701,1.138738,-1.833942,337.864628,280.477648,422.931842,422.931842,90.000000
34.147834,0,0,1.000000,0.430032,0.639510,104.357339,3d c++,275.220762,173.035283,84.976924,104.357339,59.947756,4.146616,0.962394,23.000000,1.013759,2.296974,35.182974,12.000000,-1.813940,-2.722721,24.656494,-0.235642,-0.418308,-0.877207,2.073308,1.139215,-1.833228,337.864628,280.477648,422.931842,422.931842,90.000000
34.159823,0,0,1.000000,0.430361,0.639933,104.517854,3d c++,275.431359,172.832020,85.082390,104.517854,60.074733,4.153301,0.962598,23.000000,1.013759,2.296974,35.182974,12.000000,-1.805702,-2.731275,24.658367,-0.234955,-0.419021,-0.877051,2.076650,1.138430,-1.832543,337.864628,280.477648,422.931842,422.931842,90.000000
34.167833,0,0,0.962742,0.430573,0.639495,104.421860,3d c++,275.566968,173.042553,85.089098,104.421860,60.080104,4.148501,0.962747,23.000000,1.013759,2.296974,35.182974,12.000000,-1.799777,-2.722082,24.652395,-0.234461,-0.418255,-0.877548,2.074250,1.139273,-1.831876,337.864628,280.477648,422.931842,422.931842,90.000000
34.175827,0,0,1.000000,0.431376,0.639911,104.265682,3d c++,276.080580,172.842728,84.990922,104.265682,60.324001,4.142000,0.962879,23.000000,1.013759,2.296974,35.182974,12.000000,-1.778896,-2.729740,24.650490,-0.232721,-0.418893,-0.877707,2.071000,1.138571,-1.829979,337.864628,280.477648,422.931842,422.931842,90.000000
34.183812,0,0,1.000000,0.432823,0.640140,104.468700,3d c++,277.007015,172.732657,85.275126,104.468700,60.709759,4.148724,0.963005,23.000000,1.013759,2.296974,35.182974,12.000000,-1.741238,-2.733566,24.642402,-0.229583,-0.419212,-0.878381,2.074362,1.138219,-1.826448,337.864628,280.477648,422.931842,422.931842,90.000000
34.191784,0,0,1.000000,0.432713,0.640270,104.527094,3d c++,276.936046,172.670458,85.292514,104.527094,60.695714,4.151391,0.963151,23.000000,1.013759,2.296974,35.182974,12.000000,-1.744269,-2.736353,24.644526,-0.229836,-0.419444,-0.878204,2.075696,1.137964,-1.826766,337.864628,280.477648,422.931842,422.931842,90.000000
34.199828,0,0,1.000000,0.432731,0.639972,104.543557,3d c++,276.947762,172.813559,85.349334,104.543557,60.668742,4.151534,0.963251,23.000000,1.013759,2.296974,35.182974,12.000000,-1.743605,-2.730304,24.641465,-0.229780,-0.418940,-0.878459,2.075767,1.138519,-1.826636,337.864628,280.477648,422.931842,422.931842,90.000000
34.207821,0,0,1.000000,0.432754,0.640378,104.478234,3d c++,276.962366,172.618771,85.242382,104.478234,60.717378,4.149576,0.963383,23.000000,1.013759,2.296974,35.182974,12.000000,-1.743229,-2.738450,24.645255,-0.229749,-0.419619,-0.878143,2.074788,1.137771,-1.826691,337.864628,280.477648,422.931842,422.931842,90.000000
34.215842,0,0,1.000000,0.432863,0.640182,104.730571,3d c++,277.032308,172.712711,85.484685,104.730571,60.724104,4.159161,0.963507,23.000000,1.013759,2.296974,35.182974,12.000000,-1.740408,-2.734706,24.642729,-0.229514,-0.419307,-0.878354,2.079581,1.138115,-1.826382,337.864628,280.477648,422.931842,422.931842,90.000000
34.223817,0,0,1.000000,0.432818,0.640209,104.616972,3d c++,277.003319,172.699627,85.384503,104.616972,60.715620,4.154741,0.963617,23.000000,1.013759,2.296974,35.182974,12.000000,-1.741536,-2.735152,24.643237,-0.229608,-0.419344,-0.878311,2.077371,1.138074,-1.826494,337.864628,280.477648,422.931842,422.931842,90.000000
34.231820,0,0,1.000000,0.432823,0.640175,104.764549,3d c++,277.006621,172.716142,85.508879,104.764549,60.713302,4.160549,0.963697,23.000000,1.013759,2.296974,35.182974,12.000000,-1.741478,-2.734633,24.642974,-0.229603,-0.419301,-0.878333,2.080274,1.138122,-1.826483,337.864628,280.477648,422.931842,422.931842,90.000000
34.243842,0,0,1.000000,0.432799,0.640162,104.913810,3d c++,276.991110,172.722134,85.628459,104.913810,60.705942,4.166494,0.963821,23.000000,1.013759,2.296974,35.182974,12.000000,-1.742207,-2.734583,24.643141,-0.229664,-0.419296,-0.878319,2.083247,1.138126,-1.826551,337.864628,280.477648,422.931842,422.931842,90.000000
34.251854,0,0,1.000000,0.432749,0.640208,104.925146,3d c++,276.959157,172.700360,85.625990,104.925146,60.698241,4.167080,0.963896,23.000000,1.013759,2.296974,35.182974,12.000000,-1.743553,-2.735556,24.643957,-0.229776,-0.419378,-0.878251,2.083540,1.138037,-1.826690,337.864628,280.477648,422.931842,422.931842,90.000000
34.259868,0,0,1.000000,0.432873,0.640127,105.062908,3d c++,277.038689,172.739243,85.761523,105.062908,60.720822,4.172277,0.964032,23.000000,1.013759,2.296974,35.182974,12.000000,-1.740337,-2.733990,24.642369,-0.229508,-0.419247,-0.878384,2.086139,1.138181,-1.826367,337.864628,280.477648,422.931842,422.931842,90.000000
34.267842,0,0,1.000000,0.432776,0.640230,105.163429,3d c++,276.976859,172.689386,85.817822,105.163429,60.707631,4.176563,0.964150,23.000000,1.013759,2.296974,35.182974,12.000000,-1.743006,-2.736297,24.644168,-0.229730,-0.419439,-0.878234,2.088282,1.137969,-1.826646,337.864628,280.477648,422.931842,422.931842,90.000000
34.275853,0,0,1.000000,0.432815,0.640080,105.242811,3d c++,277.001560,172.761613,85.907056,105.242811,60.701394,4.179426,0.964265,23.000000,1.013759,2.296974,35.182974,12.000000,-1.741950,-2.733311,24.642466,-0.229642,-0.419190,-0.878376,2.089713,1.138243,-1.826513,337.864628,280.477648,422.931842,422.931842,90.000000
34.283843,0,0,0.954161,0.433052,0.639374,104.871320,3d c++,277.153203,173.100254,85.730851,104.871320,60.685965,4.163206,0.964353,23.000000,1.013759,2.296974,35.182974,12.000000,-1.735029,-2.718346,24.633532,-0.229066,-0.417943,-0.879120,2.081603,1.139616,-1.825691,337.864628,280.477648,422.931842,422.931842,90.000000
34.291834,0,0,1.000000,0.432742,0.640050,105.303865,3d c++,276.954821,172.776084,85.952827,105.303865,60.679924,4.181892,0.964425,23.000000,1.013759,2.296974,35.182974,12.000000,-1.743886,-2.732829,24.642743,-0.229804,-0.419150,-0.878353,2.090946,1.138287,-1.826691,337.864628,280.477648,422.931842,422.931842,90.000000
34.300621,0,0,1.000000,0.432814,0.640093,105.436175,3d c++,277.001040,172.755213,86.061035,105.436175,60.702640,4.187140,0.964552,23.000000,1.013759,2.296974,35.182974,12.000000,-1.742113,-2.733824,24.642754,-0.229656,-0.419233,-0.878352,2.093570,1.138196,-1.826534,337.864628,280.477648,422.931842,422.931842,90.000000
34.307849,0,0,1.000000,0.432558,0.640072,105.540955,3d c++,276.836900,172.765489,86.121387,105.540955,60.636193,4.191581,0.964654,23.000000,1.013759,2.296974,35.182974,12.000000,-1.748893,-2.733711,24.644475,-0.230221,-0.419224,-0.878208,2.095790,1.138206,-1.827176,337.864628,280.477648,422.931842,422.931842,90.000000
34.315793,0,0,0.992990,0.432773,0.639931,105.433075,3d c++,276.974751,172.833192,86.077063,105.433075,60.675147,4.186797,0.964677,23.000000,1.013759,2.296974,35.182974,12.000000,-1.743081,-2.730550,24.641445,-0.229737,-0.418960,-0.878461,2.093398,1.138496,-1.826589,337.864628,280.477648,422.931842,422.931842,90.000000
34.327878,0,0,1.000000,0.432921,0.640120,105.744822,3d c++,277.069381,172.742570,86.317509,105.744822,60.732239,4.199333,0.964763,23.000000,1.013759,2.296974,35.182974,12.000000,-1.739543,-2.734667,24.642485,-0.229442,-0.419303,-0.878374,2.099666,1.138118,-1.826299,337.864628,280.477648,422.931842,422.931842,90.000000
34.335843,0,0,1.000000,0.433141,0.640195,105.800719,3d c++,277.210533,172.706528,86.375298,105.800719,60.795477,4.201417,0.964896,23.000000,1.013759,2.296974,35.182974,12.000000,-1.733850,-2.736099,24.641683,-0.228967,-0.419423,-0.878441,2.100708,1.137987,-1.825775,337.864628,280.477648,422.931842,422.931842,90.000000
34.344140,0,0,0.989332,0.433461,0.639555,105.471328,3d c++,277.415192,173.013749,86.233228,105.471328,60.808099,4.186874,0.964931,23.000000,1.013759,2.296974,35.182974,12.000000,-1.724833,-2.722451,24.632833,-0.228216,-0.418285,-0.879178,2.093437,1.139239,-1.824770,337.864628,280.477648,422.931842,422.931842,90.000000
34.351791,0,0,1.000000,0.433338,0.639997,105.752594,3d c++,277.336099,172.801585,86.385141,105.752594,60.823808,4.198938,0.965014,23.000000,1.013759,2.296974,35.182974,12.000000,-1.728548,-2.731870,24.638285,-0.228526,-0.419070,-0.878724,2.099469,1.138375,-1.825226,337.864628,280.477648,422.931842,422.931842,90.000000
34.359823,0,0,1.000000,0.433339,0.640266,106.101515,3d c++,277.336981,172.672466,86.628733,106.101515,60.852598,4.213262,0.965053,23.000000,1.013759,2.296974,35.182974,12.000000,-1.728926,-2.737773,24.641200,-0.228557,-0.419562,-0.878481,2.106631,1.137833,-1.825326,337.864628,280.477648,422.931842,422.931842,90.000000
34.367895,0,0,1.000000,0.433657,0.639932,105.847770,3d c++,277.540402,172.832429,86.504613,105.847770,60.897302,4.202235,0.965129,23.000000,1.013759,2.296974,35.182974,12.000000,-1.720209,-2.730450,24.635442,-0.227831,-0.418952,-0.878961,2.101118,1.138505,-1.824419,337.864628,280.477648,422.931842,422.931842,90.000000
34.375842,0,0,1.000000,0.433921,0.639914,106.178780,3d c++,277.709303,172.841469,86.802292,106.178780,60.961831,4.215052,0.965176,23.000000,1.013759,2.296974,35.182974,12.000000,-1.713511,-2.730290,24.633632,-0.227273,-0.418939,-0.879112,2.107526,1.138520,-1.823782,337.864628,280.477648,422.931842,422.931842,90.000000
34.383865,0,0,1.000000,0.434038,0.639980,106.243072,3d c++,277.784590,172.809411,86.857112,106.243072,60.998519,4.217579,0.965255,23.000000,1.013759,2.296974,35.182974,12.000000,-1.710517,-2.731642,24.633503,-0.227023,-0.419051,-0.879123,2.108790,1.138396,-1.823513,337.864628,280.477648,422.931842,422.931842,90.000000
34.391855,0,0,1.000000,0.434348,0.639691,106.068687,3d c++,277.982839,172.948361,86.789571,106.068687,61.046203,4.209796,0.965315,23.000000,1.013759,2.296974,35.182974,12.000000,-1.702103,-2.725318,24.628322,-0.226322,-0.418524,-0.879554,2.104898,1.138976,-1.822647,337.864628,280.477648,422.931842,422.931842,90.000000
34.399866,0,0,1.000000,0.434578,0.639823,106.339176,3d c++,278.130115,172.884842,87.013547,106.339176,61.118322,4.220496,0.965441,23.000000,1.013759,2.296974,35.182974,12.000000,-1.696347,-2.728178,24.628204,-0.225842,-0.418763,-0.879564,2.110248,1.138714,-1.822133,337.864628,280.477648,422.931842,422.931842,90.000000
34.411832,0,0,1.000000,0.434832,0.639779,106.452806,3d c++,278.292302,172.906111,87.138130,106.452806,61.177812,4.224639,0.965507,23.000000,1.013759,2.296974,35.182974,12.000000,-1.689763,-2.727238,24.626068,-0.225294,-0.418684,-0.879742,2.112320,1.138800,-1.821499,337.864628,280.477648,422.931842,422.931842,90.000000
34.419874,0,0,1.000000,0.435067,0.640093,106.634720,3d c++,278.443165,172.755564,87.265259,106.634720,61.270374,4.232115,0.965524,23.000000,1.013759,2.296974,35.182974,12.000000,-1.683915,-2.733665,24.627633,-0.224806,-0.419220,-0.879612,2.116058,1.138210,-1.821015,337.864628,280.477648,422.931842,422.931842,90.000000
34.427834,0,0,0.970704,0.435145,0.640048,106.437185,3d c++,278.492824,172.776814,87.119905,106.437185,61.285372,4.224097,0.965516,23.000000,1.013759,2.296974,35.182974,12.000000,-1.681723,-2.732460,24.626499,-0.224623,-0.419120,-0.879706,2.112049,1.138321,-1.820794,337.864628,280.477648,422.931842,422.931842,90.000000
34.435859,0,0,1.000000,0.435399,0.640059,106.686293,3d c++,278.655159,172.771443,87.346107,106.686293,61.350904,4.233719,0.965550,23.000000,1.013759,2.296974,35.182974,12.000000,-1.675261,-2.732819,24.625022,-0.224085,-0.419149,-0.879829,2.116859,1.138288,-1.820186,337.864628,280.477648,422.931842,422.931842,90.000000
34.443847,0,0,1.000000,0.435696,0.639882,106.620086,3d c++,278.845237,172.856582,87.348494,106.620086,61.407822,4.230441,0.965560,23.000000,1.013759,2.296974,35.182974,12.000000,-1.667336,-2.728921,24.621151,-0.223425,-0.418825,-0.880152,2.115221,1.138646,-1.819393,337.864628,280.477648,422.931842,422.931842,90.000000
34.451832,0,0,1.000000,0.435949,0.639846,106.761296,3d c++,279.007517,172.874121,87.494174,106.761296,61.468540,4.235695,0.965566,23.000000,1.013759,2.296974,35.182974,12.000000,-1.660776,-2.728177,24.619134,-0.222878,-0.418763,-0.880320,2.117847,1.138714,-1.818764,337.864628,280.477648,422.931842,422.931842,90.000000
34.459835,0,0,1.000000,0.436126,0.640253,107.016975,3d c++,279.120951,172.678443,87.661388,107.016975,61.556077,4.246330,0.965587,23.000000,1.013759,2.296974,35.182974,12.000000,-1.656565,-2.736650,24.622103,-0.222527,-0.419469,-0.880073,2.123165,1.137936,-1.818456,337.864628,280.477648,422.931842,422.931842,90.000000
34.467798,0,0,1.000000,0.436439,0.639799,106.910256,3d c++,279.320680,172.896343,87.671769,106.910256,61.588465,4.240964,0.965529,23.000000,1.013759,2.296974,35.182974,12.000000,-1.648052,-2.727077,24.615398,-0.221818,-0.418671,-0.880631,2.120482,1.138815,-1.817548,337.864628,280.477648,422.931842,422.931842,90.000000
34.475889,0,0,1.000000,0.436590,0.640054,106.772304,3d c++,279.417867,172.773974,87.539371,106.772304,61.653646,4.235731,0.965562,23.000000,1.013759,2.296974,35.182974,12.000000,-1.644146,-2.731967,24.616741,-0.221492,-0.419078,-0.880519,2.117865,1.138366,-1.817231,337.864628,280.477648,422.931842,422.931842,90.000000
34.483822,0,0,1.000000,0.436849,0.640021,106.730746,3d c++,279.583318,172.789838,87.536836,106.730746,61.716244,4.233723,0.965554,23.000000,1.013759,2.296974,35.182974,12.000000,-1.637340,-2.731060,24.614599,-0.220925,-0.419003,-0.880698,2.116862,1.138449,-1.816577,337.864628,280.477648,422.931842,422.931842,90.000000
34.495811,0,0,1.000000,0.437001,0.640091,106.555929,3d c++,279.680615,172.756200,87.400724,106.555929,61.762328,4.226718,0.965530,23.000000,1.013759,2.296974,35.182974,12.000000,-1.633292,-2.732152,24.614104,-0.220588,-0.419094,-0.880739,2.113359,1.138349,-1.816205,337.864628,280.477648,422.931842,422.931842,90.000000
34.503833,0,0,1.000000,0.437196,0.640446,106.732092,3d c++,279.805430,172.585700,87.512848,106.732092,61.848871,4.234084,0.965446,23.000000,1.013759,2.296974,35.182974,12.000000,-1.628529,-2.739447,24.616386,-0.220191,-0.419702,-0.880549,2.117042,1.137680,-1.815832,337.864628,280.477648,422.931842,422.931842,90.000000
34.511817,0,0,1.000000,0.437453,0.640432,106.807472,3d c++,279.970153,172.592542,87.602102,106.807472,61.913283,4.236758,0.965393,23.000000,1.013759,2.296974,35.182974,12.000000,-1.621844,-2.739071,24.614538,-0.219634,-0.419670,-0.880703,2.118379,1.137714,-1.815196,337.864628,280.477648,422.931842,422.931842,90.000000
34.519843,0,0,1.000000,0.437518,0.640189,106.769158,3d c++,280.011398,172.709466,87.612223,106.769158,61.904727,4.234754,0.965326,23.000000,1.013759,2.296974,35.182974,12.000000,-1.619987,-2.734033,24.611676,-0.219479,-0.419251,-0.880942,2.117377,1.138177,-1.814967,337.864628,280.477648,422.931842,422.931842,90.000000
34.527808,0,0,1.000000,0.437770,0.640237,106.570857,3d c++,280.172730,172.686052,87.469993,106.570857,61.974360,4.226667,0.965317,23.000000,1.013759,2.296974,35.182974,12.000000,-1.613299,-2.734593,24.610278,-0.218922,-0.419297,-0.881058,2.113334,1.138125,-1.814340,337.864628,280.477648,422.931842,422.931842,90.000000
34.535810,0,0,1.000000,0.437727,0.640532,106.658270,3d c++,280.145531,172.544737,87.494771,106.658270,61.993699,4.230680,0.965262,23.000000,1.013759,2.296974,35.182974,12.000000,-1.614644,-2.740709,24.613525,-0.219034,-0.419807,-0.880787,2.115340,1.137564,-1.814532,337.864628,280.477648,422.931842,422.931842,90.000000
34.543833,0,0,1.000000,0.437870,0.640651,106.825086,3d c++,280.236569,172.487740,87.627438,106.825086,62.042368,4.237342,0.965309,23.000000,1.013759,2.296974,35.182974,12.000000,-1.611110,-2.743231,24.613849,-0.218739,-0.420017,-0.880760,2.118671,1.137332,-1.814224,337.864628,280.477648,422.931842,422.931842,90.000000
34.551833,0,0,1.000000,0.437989,0.640519,106.665503,3d c++,280.313190,172.551013,87.528919,106.665503,62.059562,4.230644,0.965223,23.000000,1.013759,2.296974,35.182974,12.000000,-1.607797,-2.740268,24.611615,-0.218463,-0.419770,-0.880947,2.115322,1.137604,-1.813879,337.864628,280.477648,422.931842,422.931842,90.000000
34.559855,0,0,1.000000,0.437880,0.641134,106.734263,3d c++,280.243498,172.255908,87.486075,106.734263,62.094506,4.234530,0.965228,23.000000,1.013759,2.296974,35.182974,12.000000,-1.611058,-2.752914,24.618460,-0.218735,-0.420824,-0.880376,2.117265,1.136443,-1.814321,337.864628,280.477648,422.931842,422.931842,90.000000
34.567849,0,0,1.000000,0.438056,0.640942,106.576192,3d c++,280.355737,172.348050,87.403080,106.576192,62.119844,4.227726,0.965194,23.000000,1.013759,2.296974,35.182974,12.000000,-1.606255,-2.748691,24.615250,-0.218335,-0.420472,-0.880644,2.113863,1.136831,-1.813822,337.864628,280.477648,422.931842,422.931842,90.000000
34.579870,0,0,1.000000,0.438164,0.640701,106.647192,3d c++,280.425255,172.463456,87.505757,106.647192,62.123177,4.230020,0.965143,23.000000,1.013759,2.296974,35.182974,12.000000,-1.603321,-2.743824,24.612201,-0.218090,-0.420066,-0.880898,2.115010,1.137278,-1.813493,337.864628,280.477648,422.931842,422.931842,90.000000
34.587791,0,0,1.000000,0.438175,0.640621,106.607021,3d c++,280.432116,172.501982,87.485676,106.607021,62.117721,4.228278,0.965084,23.000000,1.013759,2.296974,35.182974,12.000000,-1.602966,-2.742136,24.611308,-0.218060,-0.419926,-0.880972,2.114139,1.137433,-1.813442,337.864628,280.477648,422.931842,422.931842,90.000000
34.595938,0,0,0.959481,0.438478,0.640186,106.347414,3d c++,280.626053,172.710571,87.366980,106.347414,62.151166,4.216898,0.965105,23.000000,1.013759,2.296974,35.182974,12.000000,-1.594623,-2.732777,24.604792,-0.217365,-0.419146,-0.881515,2.108449,1.138292,-1.812555,337.864628,280.477648,422.931842,422.931842,90.000000
34.603860,0,0,1.000000,0.438027,0.640725,106.699541,3d c++,280.337123,172.452128,87.530975,106.699541,62.090247,4.232298,0.965000,23.000000,1.013759,2.296974,35.182974,12.000000,-1.606967,-2.744466,24.613410,-0.218394,-0.420120,-0.880797,2.116149,1.137219,-1.813845,337.864628,280.477648,422.931842,422.931842,90.000000
34.611829,0,0,1.000000,0.437919,0.640693,106.859543,3d c++,280.267869,172.467182,87.654199,106.859543,62.059302,4.238727,0.964998,23.000000,1.013759,2.296974,35.182974,12.000000,-1.609881,-2.744110,24.613963,-0.218637,-0.420090,-0.880751,2.119363,1.137251,-1.814117,337.864628,280.477648,422.931842,422.931842,90.000000
34.619815,0,0,1.000000,0.437927,0.640692,106.485197,3d c++,280.273430,172.467923,87.351907,106.485197,62.061316,4.223841,0.964870,23.000000,1.013759,2.296974,35.182974,12.000000,-1.609405,-2.743596,24.613600,-0.218597,-0.420048,-0.880781,2.111920,1.137299,-1.814066,337.864628,280.477648,422.931842,422.931842,90.000000
34.627784,0,0,1.000000,0.438176,0.640246,106.443079,3d c++,280.432736,172.682057,87.406011,106.443079,62.079542,4.221140,0.964741,23.000000,1.013759,2.296974,35.182974,12.000000,-1.602608,-2.734315,24.607495,-0.218031,-0.419274,-0.881290,2.110570,1.138151,-1.813326,337.864628,280.477648,422.931842,422.931842,90.000000
34.635844,0,0,1.000000,0.437887,0.640505,106.317781,3d c++,280.247913,172.557433,87.238633,106.317781,62.031963,4.216925,0.964661,23.000000,1.013759,2.296974,35.182974,12.000000,-1.610224,-2.739627,24.611912,-0.218665,-0.419717,-0.880922,2.108462,1.137663,-1.814102,337.864628,280.477648,422.931842,422.931842,90.000000
34.643821,0,0,1.000000,0.437847,0.640395,106.259418,3d c++,280.221845,172.610561,87.202886,106.259418,62.010152,4.214469,0.964557,23.000000,1.013759,2.296974,35.182974,12.000000,-1.611183,-2.737336,24.611058,-0.218745,-0.419526,-0.880993,2.107234,1.137873,-1.814169,337.864628,280.477648,422.931842,422.931842,90.000000
34.651843,0,0,1.000000,0.437717,0.640428,106.376259,3d c++,280.138873,172.594688,87.279896,106.376259,61.980310,4.219314,0.964435,23.000000,1.013759,2.296974,35.182974,12.000000,-1.614667,-2.738246,24.612358,-0.219035,-0.419602,-0.880885,2.109657,1.137790,-1.814508,337.864628,280.477648,422.931842,422.931842,90.000000
34.663792,0,0,1.000000,0.437501,0.640628,106.441507,3d c++,280.000541,172.498506,87.282540,106.441507,61.945510,4.222489,0.964393,23.000000,1.013759,2.296974,35.182974,12.000000,-1.620478,-2.742549,24.615855,-0.219520,-0.419960,-0.880593,2.111244,1.137395,-1.815103,337.864628,280.477648,422.931842,422.931842,90.000000
34.671838,0,0,1.000000,0.437672,0.640724,106.488171,3d c++,280.109955,172.452258,87.323933,106.488171,61.999181,4.224307,0.964358,23.000000,1.013759,2.296974,35.182974,12.000000,-1.616100,-2.744443,24.615668,-0.219155,-0.420118,-0.880609,2.112153,1.137221,-1.814709,337.864628,280.477648,422.931842,422.931842,90.000000
34.679785,0,0,1.000000,0.437696,0.640550,106.300176,3d c++,280.125584,172.535970,87.198798,106.300176,61.987528,4.216519,0.964294,23.000000,1.013759,2.296974,35.182974,12.000000,-1.615233,-2.740647,24.613642,-0.219083,-0.419802,-0.880778,2.108259,1.137569,-1.814587,337.864628,280.477648,422.931842,422.931842,90.000000
34.687875,0,0,1.000000,0.437745,0.640537,106.162569,3d c++,280.156982,172.542399,87.094088,106.162569,61.998710,4.210973,0.964196,23.000000,1.013759,2.296974,35.182974,12.000000,-1.613852,-2.740167,24.613070,-0.218968,-0.419762,-0.880825,2.105487,1.137614,-1.814451,337.864628,280.477648,422.931842,422.931842,90.000000
34.695883,0,0,1.000000,0.437572,0.640826,106.547479,3d c++,280.046033,172.403687,87.347496,106.547479,61.983982,4.226948,0.964072,23.000000,1.013759,2.296974,35.182974,12.000000,-1.618811,-2.746644,24.617393,-0.219381,-0.420301,-0.880465,2.113474,1.137019,-1.814989,337.864628,280.477648,422.931842,422.931842,90.000000
34.703809,0,0,1.000000,0.438001,0.640447,106.225904,3d c++,280.320579,172.585622,87.183842,106.225904,62.055072,4.213047,0.963969,23.000000,1.013759,2.296974,35.182974,12.000000,-1.607162,-2.738239,24.610491,-0.218410,-0.419601,-0.881040,2.106524,1.137791,-1.813798,337.864628,280.477648,422.931842,422.931842,90.000000
34.711819,0,0,1.000000,0.437806,0.640656,106.427136,3d c++,280.196032,172.485200,87.297784,106.427136,62.026608,4.221613,0.963852,23.000000,1.013759,2.296974,35.182974,12.000000,-1.612504,-2.742877,24.614027,-0.218855,-0.419988,-0.880746,2.110806,1.137365,-1.814352,337.864628,280.477648,422.931842,422.931842,90.000000
34.719863,0,0,1.000000,0.438006,0.640725,106.362958,3d c++,280.323942,172.451857,87.256011,106.362958,62.084969,4.218950,0.963709,23.000000,1.013759,2.296974,35.182974,12.000000,-1.607283,-2.744065,24.613297,-0.218420,-0.420087,-0.880806,2.109475,1.137256,-1.813871,337.864628,280.477648,422.931842,422.931842,90.000000
34.727843,0,0,0.995701,0.438436,0.640364,106.036467,3d c++,280.599253,172.625069,87.085262,106.036467,62.158562,4.204890,0.963620,23.000000,1.013759,2.296974,35.182974,12.000000,-1.595618,-2.736027,24.606583,-0.217448,-0.419417,-0.881366,2.102445,1.137994,-1.812683,337.864628,280.477648,422.931842,422.931842,90.000000
34.735826,0,0,0.998779,0.438466,0.640091,105.760648,3d c++,280.618301,172.756337,86.902792,105.760648,62.138197,4.193450,0.963446,23.000000,1.013759,2.296974,35.182974,12.000000,-1.594498,-2.730111,24.603494,-0.217355,-0.418924,-0.881623,2.096725,1.138537,-1.812515,337.864628,280.477648,422.931842,422.931842,90.000000
34.747819,0,0,1.000000,0.438321,0.640416,106.153528,3d c++,280.525310,172.600403,87.161484,106.153528,62.134111,4.209756,0.963319,23.000000,1.013759,2.296974,35.182974,12.000000,-1.598742,-2.737298,24.607959,-0.217708,-0.419523,-0.881251,2.104878,1.137877,-1.812992,337.864628,280.477648,422.931842,422.931842,90.000000
34.755808,0,0,1.000000,0.438314,0.640669,106.136399,3d c++,280.521035,172.478666,87.111067,106.136399,62.158311,4.209504,0.963204,23.000000,1.013759,2.296974,35.182974,12.000000,-1.599057,-2.742427,24.610480,-0.217735,-0.419950,-0.881041,2.104752,1.137406,-1.813075,337.864628,280.477648,422.931842,422.931842,90.000000
34.763815,0,0,1.000000,0.438192,0.640939,106.278569,3d c++,280.443110,172.349146,87.175924,106.278569,62.154598,4.215740,0.963116,23.000000,1.013759,2.296974,35.182974,12.000000,-1.602492,-2.748170,24.614069,-0.218021,-0.420429,-0.880742,2.107870,1.136879,-1.813461,337.864628,280.477648,422.931842,422.931842,90.000000
34.771792,0,0,0.966728,0.438855,0.640226,105.622928,3d c++,280.867259,172.691452,86.810435,105.622928,62.252271,4.187765,0.963041,23.000000,1.013759,2.296974,35.182974,12.000000,-1.584336,-2.732408,24.602085,-0.216508,-0.419115,-0.881741,2.093882,1.138326,-1.811579,337.864628,280.477648,422.931842,422.931842,90.000000
34.779810,0,0,1.000000,0.438516,0.640758,105.896605,3d c++,280.650156,172.436355,86.924209,105.896605,62.219141,4.199896,0.962965,23.000000,1.013759,2.296974,35.182974,12.000000,-1.593684,-2.743771,24.609795,-0.217287,-0.420062,-0.881098,2.099948,1.137283,-1.812581,337.864628,280.477648,422.931842,422.931842,90.000000
34.787815,0,0,0.987719,0.438852,0.640355,105.778032,3d c++,280.865402,172.629744,86.918065,105.778032,62.264663,4.194140,0.962818,23.000000,1.013759,2.296974,35.182974,12.000000,-1.584588,-2.735213,24.603480,-0.216529,-0.419349,-0.881624,2.097070,1.138068,-1.811632,337.864628,280.477648,422.931842,422.931842,90.000000
34.795817,0,0,1.000000,0.438397,0.641260,105.709985,3d c++,280.573999,172.195416,86.690169,105.709985,62.239629,4.193449,0.962725,23.000000,1.013759,2.296974,35.182974,12.000000,-1.596969,-2.753808,24.615397,-0.217561,-0.420899,-0.880631,2.096724,1.136361,-1.812997,337.864628,280.477648,422.931842,422.931842,90.000000
34.803820,0,0,1.000000,0.437664,0.642346,105.752369,3d c++,280.104708,171.674147,86.497113,105.752369,62.162186,4.197779,0.962626,23.000000,1.013759,2.296974,35.182974,12.000000,-1.616813,-2.776449,24.631175,-0.219214,-0.422785,-0.879317,2.098889,1.134280,-1.815117,337.864628,280.477648,422.931842,422.931842,90.000000
